ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10144797,Mitera Peach-Coloured Semi-Stitched Lehenga & Blouse with Dupatta,Mitera,Women,2474,5,"Peach-Coloured lehenga choliPeach-Coloured blouse, three-quarter sleevesPeach-Coloured semi-stitched lehenga, curved hemComes with a peach coloured embellished dupatta", Red
10150015,Indian Terrain Men Grey Brooklyn Slim Fit Solid Regular Trousers,Indian Terrain,Men,1759,5,"Grey solid low-rise trousers, button closure, and 4 pockets", Grey
10152069,Indian Terrain Men Blue & White Slim Fit Checked Casual Shirt,Indian Terrain,Men,989,5,"Blue and white checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10146547,Hypernation Men Black Printed Woven Pure Cotton Nehru Jacket,Hypernation,Men,719,5,"Black printed woven nehru jacket, has a mandarin collar, a stylized wrapover front with button closures, three pockets", Black
10151979,Indian Terrain Men Blue Chiseled Slim Fit Faded Chambray Smart Casual Shirt,Indian Terrain,Men,899,5,"Blue faded smart casual Shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10147077,Indian Terrain Men Brown & Navy Blue Printed Polo Collar T-shirt,Indian Terrain,Men,799,5,"Brown and Navy Blue printed T-shirt, has a polo collar, and short sleeves",Blue
10139027,OOMPH Gold-Toned & Pink Floral Adjustable Ring,OOMPH,Women,431,4,Gold-toned and pink Acrylic Floral Statement Cocktail Adjustable RingOcassion: WesternStone type: Artificial stoned and beads, Pink
10145341,GAP Boys Graphic Long Sleeve T-shirt,GAP,Boys,1999,4,Soft knitLong sleevesContrast trim at crewneckAssorted graphics at front,
10145259,GAP Boys Logo Raglan T-Shirt,GAP,Boys,1299,4,Soft knitLong contrast raglan sleevesCrewneckLogo at front,
10136925,Mast & Harbour Women Grey Melange Applique Detail Sweatshirt,Mast & Harbour,Women,509,5,"Grey melange applique detail sweatshirt, has a round neck, long sleeves, ribbed hem", Grey
10136305,Indian Terrain Boys Navy Blue Regular Fit Solid Trousers,Indian Terrain,Boys,649,3,"Navy Blue solid mid-rise trousers, button and zip closure, and 4 pockets",Blue
10148455,Indian Terrain Men Khaki Urban Comfort Fit Striped Regular Trousers,Indian Terrain,Men,1079,5,"Khaki striped low-rise trousers, button closure, and 5 pockets", Khaki
10148361,Indian Terrain Men Black Brooklyn Slim Fit Solid Regular Trousers,Indian Terrain,Men,1839,5,"Black solid mid-rise trousers, button closure, and 4 pocketsOur stylist has styled this pair of trousers with a belt. It does not come with a belt.", Black
10145339,GAP Girl Graphic Long Sleeve T-Shirt,GAP,Girls,1999,5,"Standout, specially designed graphics let you be youSoft knitLong sleevesCrewneckAssorted graphics at front",
10148219,Indian Terrain Men Maroon Solid Polo Collar T-shirt,Indian Terrain,Men,719,5,"Maroon solid T-shirt, has a polo collar, long sleeves, and 1 pocket", Maroon
10152217,Indian Terrain Men Brown Slim Fit Solid Smart Casual Shirt,Indian Terrain,Men,1429,5,"Brown solid smart casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket", Brown
10146727,Indian Terrain Men Grey Brooklyn Slim Fit Low-Rise Clean Look Stretchable Jeans,Indian Terrain,Men,1249,7,"Grey light wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops", Grey
10145685,Genius Kids Blue Mickey Mouse Print 16inches Medium Backpack,Genius,Unisex Kids,926,5,Blue backpack2 main compartments with zip closurePadded shoulder strap: Padded2 Stash PocketsWater-resistance: NoWarranty: 1 yearWarranty provided by manufacturer/brand owner,Blue
10138399,Indian Terrain Boys Red & Black Regular Fit Checked Casual Shirt,Indian Terrain,Boys,539,6,"Red and Black checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Red
10136283,Indian Terrain Boys Rust Brown Regular Fit Self Design Trousers,Indian Terrain,Boys,629,4,"Rust Brownself-design mid-rise trousers, button closure, and 4 pockets", Brown
10151433,Indian Terrain Men Brown & White Regular Fit Checked Casual Shirt,Indian Terrain,Men,989,5,"Brown and White checked casual shirt, has a button-down collar, long sleeves, button placket, curved hem, and 1 patch pocket", White
10138611,Indian Terrain Boys Olive Green Regular Fit Solid Casual Shirt,Indian Terrain,Boys,559,3,"Olive Green solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 2 flap pockets", Green
10147533,Indian Terrain Men White & Black Printed Round Neck T-shirt,Indian Terrain,Men,472,5,"White and black printed T-shirt, has a round neck, and short sleeves", Black
10145277,GAP Girls Graphic Long Sleeve T-shirt,GAP,Girls,699,3,Soft knitLong sleevesRibbing at crewneckAssorted graphics at front,
10148139,Indian Terrain Men Red Printed Round Neck T-shirt,Indian Terrain,Men,449,5,"Red printed T-shirt, has a round neck, and short sleeves", Red
10137993,KazarMax Men Black & White Patterned Slip-On Walking Sneakers,KazarMax,Men,1149,5,"A pair of round-toe black & white patterned slip-on walking sneakers, has regular styling, slip-on detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10138771,Indian Terrain Boys Black & Yellow Regular Fit Checked Casual Shirt,Indian Terrain,Boys,584,5,"Black and Yellow checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket", Yellow
10143975,Chkokko Men Black Solid Round Neck Training T-shirt,Chkokko,Men,649,5,"Black solid training T-shirt, has a round neck, and long sleeves", Black
10145733,Duke Men Pink Printed Round Neck T-shirt,Duke,Men,500,5,"Pink printed T-shirt, has a round neck, and short sleeves", Pink
10146695,Indian Terrain Men Black Brooklyn Slim Fit Mid-Rise Clean Look Stretchable Jeans,Indian Terrain,Men,1249,5,"Black dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops", Black
10151957,Indian Terrain Men Blue Chiseled Slim Fit Printed Casual Chambray Shirt,Indian Terrain,Men,989,5,"Blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue
10138297,Indian Terrain Boys Blue Printed Cotton Regular Fit Casual Shirt,Indian Terrain,Boys,559,3,"Blue printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
10146729,Indian Terrain Men Navy Blue Brooklyn Slim Fit Mid-Rise Clean Look Stretchable Jeans,Indian Terrain,Men,1034,7,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10137863,Cortina Orange Single Door Curtain,Cortina,Unisex,1031,4,Set content: Single Door curtainColour: OrangePattern: Ethnic Motifs DoorLight blocking: Room DarkeningFitting: EyeletLining: No, Orange
10137049,Puma Men Navy Blue Extractor Running Shoes,Puma,Men,2924,5,"Special TechnologyEngineered with softFoam technologyProduct DetailsA pair of navy blue running sports shoes, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10136749,Mast & Harbour Men Blue & White Printed Sweatshirt,Mast & Harbour,Men,1299,5,"Blue and white printed sweatshirt, has a round neck, long sleeves, straight hem",Blue
10138629,Indian Terrain Boys Blue & Yellow Checked Cotton Regular Fit Casual Shirt,Indian Terrain,Boys,629,4,"Blue and Yellow checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 welt pocket",Blue
10137331,Puma Unisex Blue Escaper Core Running Shoes,Puma,Unisex,2974,5,"Special Technologies:The 4DFit supportive system ensures an engineered fit to your foot through a flexible moulded cage.The soft density PropelFoam midsole compound offers extra response and lightweight cushioning for comfort and agility with every stride, whereas the full rubber outsole enables traction and durability.SoftFoam + insole provides superior cushioning and comfort ideal for every stage of your dayProduct Design Details:A pair of blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedWith lowered midsole heights, articulated chevron design, and flex grooves in the forefootThe forefoot is equipped with flexible breathable mesh and the heel delivers layers of interest and reflectivity allowing this shoe to move with the foot and offer a fresh look.Textured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10146535,KLEIO Orange Solid Sling Bag,KLEIO,Women,671,5,"Orange  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pocketTablet sleeve: NoNon-Detachable Sling StrapWarranty: 3 monthsWarranty provided by brand/manufacturer", Orange
10136163,Indian Terrain Boys Olive Green Printed Sweatshirt,Indian Terrain,Boys,584,3,"Olive Green printed sweatshirt, has a round neck,  straight hem", Green
10136535,Indian Terrain Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Indian Terrain,Boys,809,4,"Blue medium wash 5-pocket mid-rise jeans with stitching desigh detail, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10146231,OddCroft Black & Brown Solid Bedside Table Lamp,OddCroft,Unisex,3403,4,Type: Bedside Table Lamp Colour: Black and Brown Pattern: Solid Shape: Geometric Base material: Metal Comes with bulb, Black
10138419,Indian Terrain Boys White Regular Fit Solid Casual Shirt,Indian Terrain,Boys,674,3,"White solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 welt pocket", White
10145011,GAP Girls Blue Superdenim Embroidered Unicorn Jeggings with Fantastiflex,GAP,Girls,1999,4,"Super stretchy and super soft for everyday-awesome, saving-the-world type of adventuresPremium 1969 denim with high stretch.Medium indigo wash with fadingElasticized waist, faux flyFaux front curve pockets, back patch pocketsEmbroidered graphics at knee",Blue
10150597,Indian Terrain Men Beige Brooklyn Slim Fit Self Design Chinos,Indian Terrain,Men,1199,5,"Beige self design knitted low-rise chinos, has a waistband with belt loops, button closure, zip fly, and five pockets", Beige
10150463,Indian Terrain Men Off-White Kansas Regular Fit Self Design Regular Trousers,Indian Terrain,Men,1759,5,"Off-White self-design mid-rise trousers, button closure, and 4 pockets", White
10148167,Indian Terrain Charcoal Grey Black Solid Polo Collar T-shirt,Indian Terrain,Men,674,5,"Charcoal Grey solid T-shirt, has a polo collar, and short sleeves", Black
10143681,Club York Men Navy Blue Colourblocked Round Neck T-shirt,Club York,Men,362,4,"Navy Blue and Maroon colourblocked T-shirt, has a round neck, and short sleeves",Blue
10137457,BBLUNT Unisex Repair Remedy Shampoo for Damaged Hair With Keratin And Argan Oil 400 ml,BBLUNT,Unisex,675,3,"What It Is: BBLUNT Unisex Repair Remedy Shampoo for Damaged Hair With Keratin And Argan OilAbout It:Heres the ideal fix for your hair hangover! BBLUNT Repair Remedy Shampoo helps dry and damaged hair get back to life. This deep nourishing shampoo restores the shine and silkiness in your mane from the root to tip. Made with a special blend of Keratin and Argan Oil, the shampoo works to provide deep nourishment to coarse and brittle hair, often a result of severe damage caused by pollution, chemical treatments and heat styling. The product has been created especially for Indian weather and hair types with a unique colour protect formula.",
10136337,Indian Terrain Boys Green Printed Sweatshirt,Indian Terrain,Boys,472,4,"Green printed sweatshirt, has a round neck,  straight hem", Green
10146133,DressBerry Women Mustard Yellow Solid Sweater,DressBerry,Women,699,5,"Mustard yellow solid sweater, has a round neck, long sleeves, and ribbed hem", Yellow
10148635,Indian Terrain Men Olive Green Urban Comfort Fit Checked Regular Trousers,Indian Terrain,Men,1214,8,"Olive Green checked mid-rise trousers, button closure, and 4 pockets", Green
10143857,Chkokko Women Coral Pink Solid Round Neck Training T-shirt,Chkokko,Women,557,5,"Coral pink solid training T-shirt, has a round neck, and short sleeves", Pink
10137835,Puma Unisex Navy Blue Pure Jogger SL Running Shoes,Puma,Unisex,1574,5,"Special Technology:SoftFoam+sockliner: Sock-like structure provides flexible fit and long-lasting comfortDesign Details:A pair of navy blue running sports shoes, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10145053,GAP Boys Logo Hoodie Sweatshirt,GAP,Boys,1999,4,"Standout, specially designed graphics let you be youCozy fleeceLong sleeves with banded cuffsHooded necklineLogo graphic at front, crackle print looks well-loved and worn-in, like your fav teeKanga pocketBanded hem",
10136015,Indian Terrain Boys Green Regular Fit Solid Trousers,Indian Terrain,Boys,764,3,"Green solid mid-rise trousers, button closure, and 4 pockets", Green
10145269,GAP Boys Graphic Long Sleeve T-shirt,GAP,Boys,699,3,Soft knitLong sleevesRibbing at crewneckAssorted graphics at front,
10137067,Puma Men Black & Blue Colourblocked Trackracer IDP Running Shoes,Puma,Men,2274,5,"Special technologies:SoftFoam+: Flexible sock collar with cushioned foot bed provides easy optimal step-in comfortDesign details:A pair of round-toe black and blue colourblocked running shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by Brand Owner / Manufacturer",Blue
10148651,Indian Terrain Men Beige & White Urban Fit Self Design Regular Trousers,Indian Terrain,Men,1079,7,"Beige and White self-design low-rise trousers, button closure, and 4 pockets", White
10139555,Jewels Galaxy White Copper-Plated Beaded Jewellery Set,Jewels Galaxy,Women,930,7,"This jewellery set consists of a necklace, a pair of earrings and a braceletWhite copper-plated beaded necklace, secured with a magnet closureA pair of matching drop earrings, secured with a fish hook earwireA matching bracelet, secured with a magnet closure", White
10145047,GAP Boys Logo Hoodie Sweatshirt,GAP,Boys,1999,5,Soft textured fabricLong sleevesHoodedFront pockets,
